trace_id,run_id,workload_class,time_step,event_type,object_id,object_class,size_units,tier,parent_object_id,trajectory_node_id,branch_id,provenance_id,reuse_distance,reuse_probability_hint,correctness_sensitive,recompute_cost_hint,loss_cost_hint,durability_horizon,verifier_id,merge_state,source_version,invalidation_signal,evidence_label,tenant_scope,cache_salt,actor_id,replay_authorization_scope,verifier_evidence_hash,retention_hold_state,pointer_valid,validation_gate_ids,validation_decision,validation_lookup_count,validation_queue_wait,validation_start_time,validation_end_time,raw_reuse_credit,evidence_label
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,58,object_access,code-agent_loop:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.0,58.001,58.0974,0.366667,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,59,workspace_compact,code-agent_loop:durable_workspace:3,durable workspace,65,NVMe,,code-agent_loop:workspace-node:3,,prov:workspace:3,,,true,,,170,,,workspace:v3,none,synthetic_trace_v3,tenant_code,cfa1b78a17d7a10b,actor_code_agent,actor_code_agent,,hold_active,true,provenance_presence; retention_hold_compliance; pointer_recoverability,not_reuse_candidate,3,0.04,59.001,59.2763,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,63,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.02,63.001,63.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,63,object_access,code-agent_loop:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f269ea27e9ccd27d,actor_code_agent,actor_code_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.03,63.001,63.1158,5.444444,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,68.001,68.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,68.001,68.0974,0.366667,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:branch_state:1,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.09,68.001,68.2083,10.344444,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:trajectory_log:1,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,90ff1089b4f5a957,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.03,68.001,68.2257,9.077778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:branch_state:2,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.04,68.001,68.2083,10.344444,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:trajectory_log:2,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,90ff1089b4f5a957,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.05,68.001,68.2257,9.077778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:tool_output:1,tool output,70,durable workspace,,,,,20,0.75,true,23,70,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f0e3337daa08a34d,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.03,68.001,68.1844,7.777778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:tool_output:2,tool output,70,durable workspace,,,,,20,0.75,true,23,70,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f0e3337daa08a34d,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.04,68.001,68.1844,7.777778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:tool_output:3,tool output,70,durable workspace,,,,,20,0.75,true,23,70,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f0e3337daa08a34d,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.05,68.001,68.1844,7.777778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:verifier_state:1,verifier state,50,CPU DRAM,,,,,20,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,6ee1f68f1b508893,actor_code_agent,actor_code_agent,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.09,68.001,68.306,9.711111,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:verifier_state:2,verifier state,50,CPU DRAM,,,,,20,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,6ee1f68f1b508893,actor_code_agent,actor_code_agent,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.03,68.001,68.306,9.711111,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:durable_workspace:1,durable workspace,80,NVMe,,,,,20,0.75,true,26,80,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,cfa1b78a17d7a10b,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,3,0.04,68.001,68.2766,10.977778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:durable_workspace:2,durable workspace,80,NVMe,,,,,20,0.75,true,26,80,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,cfa1b78a17d7a10b,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,3,0.05,68.001,68.2766,10.977778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,68,object_access,code-agent_loop:durable_workspace:3,durable workspace,80,NVMe,,,,,13,0.75,true,26,80,85,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,cfa1b78a17d7a10b,actor_code_agent,actor_code_agent,,hold_active,false,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,3,0.06,68.001,68.2766,8.317778,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,69,branch_merge,,,,,,code-agent_loop:merge-node:1,code-agent_loop:branch:1,,,,,,,,,merged,synthetic_v2,,synthetic_trace_v3,tenant_code,,actor_code_agent,actor_code_agent,,not_required,false,,safe_reuse,0,0.04,,,0.2,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,72,branch_discard,,,,,,code-agent_loop:merge-node:2,code-agent_loop:branch:2,,,,,,,,,discarded,synthetic_v2,,synthetic_trace_v3,tenant_code,,actor_code_agent,actor_code_agent,,not_required,false,,not_reuse_candidate,0,0.05,,,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,73,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,73.001,73.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,77,object_migrate,code-agent_loop:branch_state:1,branch state,65,NVMe,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.03,77.001,77.2083,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,77,object_migrate,code-agent_loop:trajectory_log:1,trajectory log,35,NVMe,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,90ff1089b4f5a957,actor_code_agent,actor_code_agent,,not_required,false,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.04,77.001,77.2257,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,77,object_migrate,code-agent_loop:branch_state:2,branch state,65,NVMe,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.05,77.001,77.2083,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,78,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.03,78.001,78.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,78,object_access,code-agent_loop:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,15,0.75,false,13,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f269ea27e9ccd27d,actor_code_agent,actor_code_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,3,0.04,78.001,78.1158,5.444444,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,78,object_access,code-agent_loop:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,78.001,78.0974,0.366667,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_access,code-agent_loop:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,c0e4e61eb260bf8e,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,83.001,83.097,3.15,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_evict,code-agent_loop:prefix_cache:1,prefix cache,40,CPU DRAM,,,,,,,false,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,f269ea27e9ccd27d,actor_code_agent,actor_code_agent,,not_required,false,source_freshness; tenant_isolation; cache_salt_isolation,not_reuse_candidate,3,0.0,83.001,83.1158,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_evict,code-agent_loop:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,,,false,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,e7f872a4bbac0309,actor_code_agent,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.01,83.001,83.0974,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_evict,code-agent_loop:branch_state:1,branch state,65,CPU DRAM,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.05,83.001,83.2083,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_evict,code-agent_loop:branch_state:2,branch state,65,CPU DRAM,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,a07eeebe38d03e11,actor_code_agent,actor_code_agent,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.06,83.001,83.2083,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_evict,code-agent_loop:verifier_state:1,verifier state,50,CPU DRAM,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,6ee1f68f1b508893,actor_code_agent,actor_code_agent,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.07,83.001,83.306,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,83,object_evict,code-agent_loop:verifier_state:2,verifier state,50,CPU DRAM,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_code,6ee1f68f1b508893,actor_code_agent,actor_code_agent,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.08,83.001,83.306,0.0,synthetic_trace_v3
trace-v2-code-agent_loop,code-agent_loop,code-agent loop,85,run_end,,,,,,,,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_code,,actor_code_agent,actor_code_agent,,not_required,false,,not_reuse_candidate,0,0.06,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,0,run_start,,,,,,,,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.0,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,1,object_create,verification-heavy:weights:1,weights,909,HBM/GPU memory,,,,,,0.72,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,not_reuse_candidate,1,0.01,1.001,1.09718,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,2,object_place,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,,,false,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,not_reuse_candidate,1,0.02,2.001,2.097,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,3,object_create,verification-heavy:KV_cache:1,KV cache,26,HBM/GPU memory,,,,,,0.25,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.03,3.001,3.09752,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,4,object_place,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,,,false,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.04,4.001,4.0974,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,8,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,6,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.05,8.001,8.097,3.18,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,8,object_access,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,4,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,overhead_dominated_reuse,2,0.06,8.001,8.0974,0.186667,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,12,branch_fork,,,,,,verification-heavy:node:1,verification-heavy:branch:1,,,,,,,,,forked,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.0,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,13,object_create,verification-heavy:branch_state:1,branch state,70,CPU DRAM,verification-heavy:KV_cache:1,verification-heavy:node:1,verification-heavy:branch:1,prov:verification-heavy:branch:1,,0.72,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.04,13.001,13.2084,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,13,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.02,13.001,13.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,14,object_place,verification-heavy:branch_state:1,branch state,65,CPU DRAM,,verification-heavy:node:1,verification-heavy:branch:1,prov:verification-heavy:branch:1,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.06,14.001,14.2083,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,14,object_create,verification-heavy:trajectory_log:1,trajectory log,45,NVMe,verification-heavy:KV_cache:1,verification-heavy:node:1,verification-heavy:branch:1,prov:verification-heavy:branch:1,,0.72,true,11,35,160,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.07,14.001,14.2259,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,15,object_place,verification-heavy:trajectory_log:1,trajectory log,35,NVMe,,verification-heavy:node:1,verification-heavy:branch:1,prov:verification-heavy:branch:1,,,true,,,160,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.08,15.001,15.2257,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,18,tool_call_start,,,,,,verification-heavy:tool-node:1,verification-heavy:branch:1,,,,,,,,,,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.06,,,0.0,synthetic_trace_v3
