family,L,V,constraint_counts,order,coefficient,abs_coefficient,derivative_at_zero,coefficient_l1_norm_order_leq_8,nearest_singularity_scale,normalized_expression_n,description
single_label_path_profile,13,14,13,2,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,13,14,13,3,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,13,14,13,4,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,13,14,13,5,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,13,14,13,6,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,13,14,13,7,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,13,14,13,8,0,0,0,14,1/13,n^(-1)*(n)_14/((n)_13),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,13,25,13;13,0,1,1,1,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,1,-144,144,-144,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,2,8568,8568,17136,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,3,-264408,264408,-1586448,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,4,4199040,4199040,100776960,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,5,-23595144,23595144,-2831417280,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,6,-157983552,157983552,-113748157440,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,7,1180995672,1180995672,5952218186880,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_balanced_profile,13,25,13;13,8,15563308320,15563308320,627512591462400,16930354849,1/24,n^(1)*(n)_25/((n)_13*(n)_13),two length-L labels sharing one vertex
rank2_deficit_k2,13,24,13;13,0,1,1,1,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,1,-120,120,-120,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,2,5688,5688,11376,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,3,-127896,127896,-767376,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,4,1129536,1129536,27108864,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,5,3513720,3513720,421646400,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,6,-73654272,73654272,-53031075840,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,7,-586706856,586706856,-2957002554240,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,13,24,13;13,8,1482343776,1482343776,59768101048320,2147481865,1/23,n^(2)*(n)_24/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,13,23,13;13,0,1,1,1,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,1,-97,97,-97,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,2,3457,3457,6914,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,3,-48385,48385,-290310,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,4,16681,16681,400344,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,5,3897383,3897383,467685960,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,6,15985537,15985537,11509586640,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,7,-219039505,219039505,-1103959105200,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,13,23,13;13,8,-3555564839,3555564839,-143360374308480,3794555885,1/22,n^(3)*(n)_23/((n)_13*(n)_13),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,0,1,1,1,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,1,-864,864,-864,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,2,355536,355536,711072,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,3,-92645136,92645136,-555870816,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,4,17142836544,17142836544,411428077056,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,5,-2393723006640,2393723006640,-287246760796800,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,6,261595386942912,261595386942912,188348678598896640,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,7,-22894562898063216,22894562898063216,-115388597006238608640,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,13,49,13;13;13;13,8,1627813580101359552,1627813580101359552,65633443549686817136640,1650972149345210401,1/48,n^(3)*(n)_49/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,13,48,13;13;13;13,0,1,1,1,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,1,-816,816,-816,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,2,316368,316368,632736,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,3,-77459472,77459472,-464756832,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,4,13424781888,13424781888,322194765312,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,5,-1749333476016,1749333476016,-209920017121920,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,6,177627380094144,177627380094144,127891713667783680,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,7,-14368448653544304,14368448653544304,-72416981213863292160,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,13,48,13;13;13;13,8,938128044731232960,938128044731232960,37825322763563312947200,952675883600905969,1/47,n^(4)*(n)_48/((n)_13*(n)_13*(n)_13*(n)_13),four-label fourth-moment toy profile with fixed deficit s=4
single_label_cycle_profile,14,14,14,0,1,1,1,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,1,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,2,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,3,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,4,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,5,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,6,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,7,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_cycle_profile,14,14,14,8,0,0,0,1,,n^(0)*(n)_14/((n)_14),V=L and one label with L constraints; normalized expectation is exactly 1
single_label_path_profile,14,15,14,0,1,1,1,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,1,-14,14,-14,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,2,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,3,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,4,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,5,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,6,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,7,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
single_label_path_profile,14,15,14,8,0,0,0,15,1/14,n^(-1)*(n)_15/((n)_14),V=L+1 and one label with L constraints; normalized expectation is exactly 1-L x
rank2_balanced_profile,14,27,14;14,0,1,1,1,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,1,-169,169,-169,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,2,11999,11999,23998,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,3,-454441,454441,-2726646,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,4,9409751,9409751,225834024,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,5,-88157329,88157329,-10578879480,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,6,-107593681,107593681,-77467450320,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,7,6002466119,6002466119,30252429239760,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_balanced_profile,14,27,14;14,8,26890671431,26890671431,1084231872097920,33098764921,1/26,n^(1)*(n)_27/((n)_14*(n)_14),two length-L labels sharing one vertex
rank2_deficit_k2,14,26,14;14,0,1,1,1,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,1,-143,143,-143,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,2,8281,8281,16562,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,3,-239135,239135,-1434810,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,4,3192241,3192241,76613784,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,5,-5159063,5159063,-619087560,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,6,-241729319,241729319,-174045109680,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,7,-282496175,282496175,-1423780722000,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k2,14,26,14;14,8,19545770881,19545770881,788085481921920,20078595239,1/25,n^(2)*(n)_26/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=2
rank2_deficit_k3,14,25,14;14,0,1,1,1,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,1,-118,118,-118,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,2,5331,5331,10662,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,3,-105860,105860,-635160,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,4,545741,545741,13097784,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,5,8484462,8484462,1018135440,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,6,-29617769,29617769,-21324793680,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,7,-1022940400,1022940400,-5155619616000,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank2_deficit_k3,14,25,14;14,8,-6027739119,6027739119,-243038441278080,7089438801,1/24,n^(3)*(n)_25/((n)_14*(n)_14),two length-L labels with fixed vertex deficit k=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,0,1,1,1,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,1,-1014,1014,-1014,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,2,491621,491621,983242,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,3,-151595366,151595366,-909572196,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,4,33357466233,33357466233,800579189592,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,5,-5569977181678,5569977181678,-668397261801360,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,6,732598999942069,732598999942069,527471279958289680,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,7,-77746584108882702,77746584108882702,-391842783908768818080,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s3,14,53,14;14;14;14,8,6762990723514822745,6762990723514822745,272683785972117653078400,6841475510110383429,1/52,n^(3)*(n)_53/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=3
rank4_delocalization_toy_s4,14,52,14;14;14;14,0,1,1,1,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,1,-962,962,-962,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,2,441597,441597,883194,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,3,-128632322,128632322,-771793932,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,4,26668585489,26668585489,640046051736,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,5,-4183210736250,4183210736250,-501985288350000,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,6,515072041657069,515072041657069,370851869993089680,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
rank4_delocalization_toy_s4,14,52,14;14;14;14,7,-50962837942715114,50962837942715114,-256852703231284174560,4164405270486405621,1/51,n^(4)*(n)_52/((n)_14*(n)_14*(n)_14*(n)_14),four-label fourth-moment toy profile with fixed deficit s=4
