node_id	node_type	label	support_role	source_group	source_file	source_id	access_date	license	confidence	source_reliability	geographic_scope	uncertainty_class	temporal_annotation_json	raw_attrs_json	raw_caveats_json
extinct_fauna:LQE:Palorchestes_azael	extinct_fauna	Palorchestes azael (Palorchestes)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Palorchestes_azael	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Trusler2018"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Palorchestes azael"", ""body_mass_kg_approx"": 1000, ""common_name"": ""Palorchestes"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Procoptodon_goliah	extinct_fauna	Procoptodon goliah (Giant short-faced kangaroo)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Procoptodon_goliah	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Helgen2006"", ""primary_citation_doi"": ""https://doi.org/10.1071/ZO05077""}"	"{""binomial"": ""Procoptodon goliah"", ""body_mass_kg_approx"": 230, ""common_name"": ""Giant short-faced kangaroo"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Sthenurus_stirlingi	extinct_fauna	Sthenurus stirlingi (Sthenurus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Sthenurus_stirlingi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Prideaux2007"", ""primary_citation_doi"": ""https://doi.org/10.1130/G23070A.1""}"	"{""binomial"": ""Sthenurus stirlingi"", ""body_mass_kg_approx"": 150, ""common_name"": ""Sthenurus"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Simosthenurus_occidentalis	extinct_fauna	Simosthenurus occidentalis (Simosthenurus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Simosthenurus_occidentalis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Prideaux2007"", ""primary_citation_doi"": ""https://doi.org/10.1130/G23070A.1""}"	"{""binomial"": ""Simosthenurus occidentalis"", ""body_mass_kg_approx"": 120, ""common_name"": ""Simosthenurus"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Protemnodon_anak	extinct_fauna	Protemnodon anak (Protemnodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Protemnodon_anak	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Webb2008"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Protemnodon anak"", ""body_mass_kg_approx"": 130, ""common_name"": ""Protemnodon"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Macropus_titan	extinct_fauna	Macropus titan (Giant kangaroo)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Macropus_titan	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Prideaux2007"", ""primary_citation_doi"": ""https://doi.org/10.1130/G23070A.1""}"	"{""binomial"": ""Macropus titan"", ""body_mass_kg_approx"": 150, ""common_name"": ""Giant kangaroo"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Thylacoleo_carnifex	extinct_fauna	Thylacoleo carnifex (Marsupial lion)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Thylacoleo_carnifex	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Wroe2007"", ""primary_citation_doi"": ""https://doi.org/10.1111/j.1469-7998.2006.00255.x""}"	"{""binomial"": ""Thylacoleo carnifex"", ""body_mass_kg_approx"": 110, ""common_name"": ""Marsupial lion"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Thylacinus_cynocephalus	extinct_fauna	Thylacinus cynocephalus (Thylacine)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Thylacinus_cynocephalus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia/Tasmania	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 0.5, ""last_appearance_kyr_min"": 0.085, ""primary_citation_code"": ""Paddle2012"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Thylacinus cynocephalus"", ""body_mass_kg_approx"": 30, ""common_name"": ""Thylacine"", ""continent_or_region"": ""Australia/Tasmania""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia/Tasmania"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Genyornis_newtoni	extinct_fauna	Genyornis newtoni (Giant flightless bird)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Genyornis_newtoni	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Miller2005"", ""primary_citation_doi"": ""https://doi.org/10.1126/science.1111288""}"	"{""binomial"": ""Genyornis newtoni"", ""body_mass_kg_approx"": 220, ""common_name"": ""Giant flightless bird"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Megalania_prisca	extinct_fauna	Megalania prisca (Megalania monitor lizard)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Megalania_prisca	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Hocknull2009"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quascirev.2009.02.005""}"	"{""binomial"": ""Megalania prisca"", ""body_mass_kg_approx"": 600, ""common_name"": ""Megalania monitor lizard"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Aepyornis_maximus	extinct_fauna	Aepyornis maximus (Elephant bird)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Aepyornis_maximus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1.2, ""last_appearance_kyr_min"": 0.6, ""primary_citation_code"": ""Hansford2018"", ""primary_citation_doi"": ""https://doi.org/10.1098/rsos.181295""}"	"{""binomial"": ""Aepyornis maximus"", ""body_mass_kg_approx"": 500, ""common_name"": ""Elephant bird"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Mullerornis_modestus	extinct_fauna	Mullerornis modestus (Mullerornis)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Mullerornis_modestus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2.0, ""last_appearance_kyr_min"": 0.6, ""primary_citation_code"": ""Mitchell2014"", ""primary_citation_doi"": ""https://doi.org/10.1126/science.1251981""}"	"{""binomial"": ""Mullerornis modestus"", ""body_mass_kg_approx"": 80, ""common_name"": ""Mullerornis"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Megaladapis_edwardsi	extinct_fauna	Megaladapis edwardsi (Giant lemur)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Megaladapis_edwardsi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2.3, ""last_appearance_kyr_min"": 0.5, ""primary_citation_code"": ""Burney2004"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.jhevol.2004.05.005""}"	"{""binomial"": ""Megaladapis edwardsi"", ""body_mass_kg_approx"": 75, ""common_name"": ""Giant lemur"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Palaeopropithecus_ingens	extinct_fauna	Palaeopropithecus ingens (Sloth lemur)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Palaeopropithecus_ingens	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2.0, ""last_appearance_kyr_min"": 0.5, ""primary_citation_code"": ""Burney2004"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.jhevol.2004.05.005""}"	"{""binomial"": ""Palaeopropithecus ingens"", ""body_mass_kg_approx"": 45, ""common_name"": ""Sloth lemur"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Archaeoindris_fontoynontii	extinct_fauna	Archaeoindris fontoynontii (Largest sloth lemur)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Archaeoindris_fontoynontii	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 26.0, ""last_appearance_kyr_min"": 8.0, ""primary_citation_code"": ""Burney2004"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.jhevol.2004.05.005""}"	"{""binomial"": ""Archaeoindris fontoynontii"", ""body_mass_kg_approx"": 160, ""common_name"": ""Largest sloth lemur"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hadropithecus_stenognathus	extinct_fauna	Hadropithecus stenognathus (Hadropithecus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hadropithecus_stenognathus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2.0, ""last_appearance_kyr_min"": 0.5, ""primary_citation_code"": ""Burney2004"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.jhevol.2004.05.005""}"	"{""binomial"": ""Hadropithecus stenognathus"", ""body_mass_kg_approx"": 35, ""common_name"": ""Hadropithecus"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Archaeolemur_edwardsi	extinct_fauna	Archaeolemur edwardsi (Archaeolemur)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Archaeolemur_edwardsi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Madagascar	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2.5, ""last_appearance_kyr_min"": 0.5, ""primary_citation_code"": ""Burney2004"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.jhevol.2004.05.005""}"	"{""binomial"": ""Archaeolemur edwardsi"", ""body_mass_kg_approx"": 25, ""common_name"": ""Archaeolemur"", ""continent_or_region"": ""Madagascar""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Madagascar"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
